book,bookLabel,authorLabel,genres,firstPublication,sco_uri
http://www.wikidata.org/entity/Q97573361,My Brother Jonathan,Francis Brett Young,novel,1928-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/young-brother-jonathan/
http://www.wikidata.org/entity/Q1816820,Nadja,André Breton,novel,1928-05-25 00:00:00,https://shakespeareandco.princeton.edu/books/breton-nadja/
http://www.wikidata.org/entity/Q1469294,Ol' Man Adam an' His Chillun,Roark Bradford,drama,1928-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/bradford-ol-man-adam/
http://www.wikidata.org/entity/Q1629456,Orlando: A Biography,Virginia Woolf,speculative fiction novel;LGBT,1928-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/woolf-orlando-biography/
http://www.wikidata.org/entity/Q119246,Point Counter Point,Aldous Huxley,novel,1928-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/huxley-point-counter-point/
http://www.wikidata.org/entity/Q25352100,Ryder,Djuna Barnes,,1928-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/barnes-ryder/
http://www.wikidata.org/entity/Q7621410,Strange Interlude,Eugene O'Neill,drama,,https://shakespeareandco.princeton.edu/books/oneill-strange-interlude/
http://www.wikidata.org/entity/Q1197193,The Case of Sergeant Grischa,Arnold Zweig,novel;war novel,1927-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/zweig-case-sergeant-grischa/
http://www.wikidata.org/entity/Q5981034,The Children,Edith Wharton,novel,,https://shakespeareandco.princeton.edu/books/wharton-children/
http://www.wikidata.org/entity/Q16385631,The Eternal Moment,E. M. Forster,fantasy,1928-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/forster-eternal-moment/
http://www.wikidata.org/entity/Q1167737,The Future of an Illusion,Sigmund Freud,cultural studies;religious studies;psychoanalysis;psychology,1927-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/freud-future-illusion/
http://www.wikidata.org/entity/Q7735770,The Gangs of New York,Herbert Asbury,non-fiction,1928-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/asbury-gangs-new-york/
http://www.wikidata.org/entity/Q28758411,The Gunner,Edgar Wallace,,1929-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/wallace-gunner/
http://www.wikidata.org/entity/Q636815,The Mystery of the Blue Train,Agatha Christie,detective novel,1928-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/christie-mystery-blue-train/
http://www.wikidata.org/entity/Q10381671,The Orator,Edgar Wallace,,,https://shakespeareandco.princeton.edu/books/wallace-orator/
http://www.wikidata.org/entity/Q7774887,The Wild Party,Joseph Moncure March,,,https://shakespeareandco.princeton.edu/books/march-wild-party/
http://www.wikidata.org/entity/Q40890433,Undertones of War,Edmund Blunden,memoir,1928-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/blunden-undertones-war/
http://www.wikidata.org/entity/Q235795,A Farewell to Arms,Ernest Hemingway,war novel,1929-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/hemingway-farewell-arms/
http://www.wikidata.org/entity/Q3401207,A High Wind in Jamaica,Richard Hughes,novel,1929-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/hughes-high-wind-jamaica/
http://www.wikidata.org/entity/Q1204366,A Room of One's Own,Virginia Woolf,essay,1929-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/woolf-room-ones/
http://www.wikidata.org/entity/Q207332,All Quiet on the Western Front,Erich Maria Remarque,war novel;historical novel;roman à clef,1929-01-29 00:00:00,https://shakespeareandco.princeton.edu/books/remarque-quiet-western-front/
http://www.wikidata.org/entity/Q13479598,Cimarron,Edna Ferber,historical novel;Western novel,1929-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/ferber-cimarron/
http://www.wikidata.org/entity/Q5227913,Daughter of Earth,Agnes Smedley,autobiographical novel,,https://shakespeareandco.princeton.edu/books/smedley-daughter-earth/
http://www.wikidata.org/entity/Q5247568,Death of a Hero,Richard Aldington,war novel,,https://shakespeareandco.princeton.edu/books/aldington-death-hero/
http://www.wikidata.org/entity/Q2783135,Dodsworth,Sinclair Lewis,novel,1929-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/lewis-dodsworth/
http://www.wikidata.org/entity/Q18223089,Expiation,Elizabeth von Arnim,novel,1929-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/arnim-expiation/
http://www.wikidata.org/entity/Q6498095,Laughing Boy,Oliver La Farge,historical novel,1929-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/la-farge-laughing-boy/
http://www.wikidata.org/entity/Q6675006,"Look Homeward, Angel",Thomas Wolfe,Bildungsroman,1929-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/wolfe-look-homeward-angel/
http://www.wikidata.org/entity/Q522520,Marriage and Morals,Bertrand Russell,essay,1929-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/russell-marriage-morals/
http://www.wikidata.org/entity/Q3050598,Memoirs of a Fox-Hunting Man,Siegfried Sassoon,autobiographical novel,1928-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/sassoon-memoirs-fox-hunting/
http://www.wikidata.org/entity/Q6907673,Moonchild,Aleister Crowley,novel;occultism,1923-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/crowley-moonchild/
http://www.wikidata.org/entity/Q842074,Oblomov,Ivan Goncharov,novel;critical realism,1859-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/goncharov-oblomov/
http://www.wikidata.org/entity/Q3800795,Our Exagmination Round His Factification for Incamination of Work in Progress,Marcel Brion,essay,1929-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/exagmination-round-factification/
http://www.wikidata.org/entity/Q1211857,Partners in Crime,Agatha Christie,crime fiction short story;detective literature,1929-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/christie-partners-crime/
http://www.wikidata.org/entity/Q3902535,Piccadilly Jim,P. G. Wodehouse,novel,1917-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/wodehouse-piccadilly-jim/
http://www.wikidata.org/entity/Q455957,Process and Reality,Alfred North Whitehead,philosophy,1929-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/whitehead-process-reality/
http://www.wikidata.org/entity/Q1851314,Sartoris,William Faulkner,novel,1929-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/faulkner-sartoris/
http://www.wikidata.org/entity/Q1219475,Seven Brothers,Aleksis Kivi,,1870-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/kivi-seven-brothers/
http://www.wikidata.org/entity/Q3826548,Summer Lightning,P. G. Wodehouse,comic novel,1929-07-19 00:00:00,https://shakespeareandco.princeton.edu/books/wodehouse-summer-lightning/
http://www.wikidata.org/entity/Q7727866,The Courts of the Morning,John Buchan,adventure novel,1929-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/buchan-courts-morning/
http://www.wikidata.org/entity/Q4424396,The Death of the Gods,Dmitry Merezhkovsky,novel,1895-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/merezhkovsky-death-gods/
http://www.wikidata.org/entity/Q7737191,The Good Companions,J. B. Priestley,novel,1929-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/priestley-good-companions/
http://www.wikidata.org/entity/Q135515,The Sound and the Fury,William Faulkner,novel;Southern Gothic,1929-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/faulkner-sound-fury/
http://www.wikidata.org/entity/Q16564851,The Twister,Edgar Wallace,novel,1928-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/wallace-twister/
http://www.wikidata.org/entity/Q1307369,War,Ludwig Renn,novel,1928-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/renn-war/
http://www.wikidata.org/entity/Q18163234,Wolf Solent,John Cowper Powys,Bildungsroman,1929-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/powys-wolf-solent/
http://www.wikidata.org/entity/Q23035228,A Note in Music,Rosamond Lehmann,,1930-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/lehmann-note-music/
http://www.wikidata.org/entity/Q4762241,Angel Pavement,J. B. Priestley,novel,1930-08-01 00:00:00,https://shakespeareandco.princeton.edu/books/priestley-angel-pavement/
http://www.wikidata.org/entity/Q1544119,As I Lay Dying,William Faulkner,novel;Modernist literature,1930-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/faulkner-lay-dying/
http://www.wikidata.org/entity/Q5050090,Castle Gay,John Buchan,novel,1930-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/buchan-castle-gay/
http://www.wikidata.org/entity/Q74396215,Diary of a Provincial Lady,E. M. Delafield,,,https://shakespeareandco.princeton.edu/books/delafield-diary-provincial-lady/
http://www.wikidata.org/entity/Q5329692,East Wind: West Wind,Pearl S. Buck,novel,1930-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/buck-east-wind-west/
http://www.wikidata.org/entity/Q21282878,Four Faultless Felons,G. K. Chesterton,crime novel,1930-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/chesterton-four-faultless-felons/
http://www.wikidata.org/entity/Q6006812,Imperial Palace,Arnold Bennett,novel,1930-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/bennett-imperial-palace/
http://www.wikidata.org/entity/Q6815287,Memoirs of an Infantry Officer,Siegfried Sassoon,war novel,,https://shakespeareandco.princeton.edu/books/sassoon-memoirs-infantry-officer/
http://www.wikidata.org/entity/Q17105186,Number: The Language of Science,Tobias Dantzig,,,https://shakespeareandco.princeton.edu/books/dantzig-number-language-science/
http://www.wikidata.org/entity/Q17054470,Redheap,Norman Lindsay,,1987-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/lindsay-redheap/
http://www.wikidata.org/entity/Q7457494,Seven Types of Ambiguity,William Empson,,,https://shakespeareandco.princeton.edu/books/empson-seven-types-ambiguity/
http://www.wikidata.org/entity/Q20664267,The 42nd Parallel,John Dos Passos,novel,1930-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/dos-passos-42nd-parallel/
http://www.wikidata.org/entity/Q7713979,The Apes of God,Wyndham Lewis,novel,1930-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/lewis-apes-god/
http://www.wikidata.org/entity/Q16238773,The Autocracy of Mr. Parham,H. G. Wells,novel,1930-07-21 00:00:00,https://shakespeareandco.princeton.edu/books/wells-autocracy-mr-parham/
http://www.wikidata.org/entity/Q7720066,The Bridge,Hart Crane,,,https://shakespeareandco.princeton.edu/books/crane-bridge/
http://www.wikidata.org/entity/Q682733,The Castle,Franz Kafka,philosophical novel;dystopian novel,1926-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/kafka-castle/
http://www.wikidata.org/entity/Q3821889,The Conquest of Happiness,Bertrand Russell,essay,1930-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/russell-conquest-happiness/
http://www.wikidata.org/entity/Q3824215,The Edwardians,Vita Sackville-West,novel,1930-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/sackville-west-edwardians/
http://www.wikidata.org/entity/Q870551,The Maltese Falcon,Dashiell Hammett,noir novel;detective novel,1930-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/hammett-maltese-falcon/
http://www.wikidata.org/entity/Q1193273,The Maurizius Case,Jakob Wassermann,novel,1928-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/wassermann-maurizius-case/
http://www.wikidata.org/entity/Q1167410,The Story of San Michele,Axel Munthe,memoir,1929-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/munthe-story-san-michele/
http://www.wikidata.org/entity/Q17062312,The Water Gipsies,A. P. Herbert,novel,1930-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/herbert-water-gipsies/
http://www.wikidata.org/entity/Q19898261,The Woman of Andros,Thornton Wilder,novel,1930-02-01 00:00:00,https://shakespeareandco.princeton.edu/books/wilder-woman-andros/
http://www.wikidata.org/entity/Q23021231,Thy Servant a Dog,Rudyard Kipling,youth and children's literature,1930-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/kipling-thy-servant-dog/
http://www.wikidata.org/entity/Q7923056,"Very Good, Jeeves",P. G. Wodehouse,comedy,1930-06-20 00:00:00,https://shakespeareandco.princeton.edu/books/wodehouse-good-jeeves/
http://www.wikidata.org/entity/Q7271018,Vile Bodies,Evelyn Waugh,novel,1930-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/waugh-vile-bodies/
http://www.wikidata.org/entity/Q16576843,White Face,Edgar Wallace,novel,1930-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/wallace-white-face/
http://www.wikidata.org/entity/Q3881234,All Passion Spent,Vita Sackville-West,novel,1931-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/sackville-west-passion-spent/
http://www.wikidata.org/entity/Q4743157,American Beauty,Edna Ferber,historical novel,1931-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/ferber-american-beauty/
http://www.wikidata.org/entity/Q4802890,As I Was Going Down Sackville Street,Oliver St. John Gogarty,novel,,https://shakespeareandco.princeton.edu/books/gogarty-going-sackville-street/
http://www.wikidata.org/entity/Q2878373,Back Street,Fannie Hurst,romance novel,1931-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/hurst-back-street/
http://www.wikidata.org/entity/Q694245,Berlin Alexanderplatz,Alfred Döblin,novel,1929-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/doblin-berlin-alexanderplatz/
http://www.wikidata.org/entity/Q22087226,Boy,James Hanley,novel,,https://shakespeareandco.princeton.edu/books/hanley-boy/
http://www.wikidata.org/entity/Q1920758,Grand Hotel,Vicki Baum,novel,1929-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/baum-grand-hotel/
http://www.wikidata.org/entity/Q5615139,Guests of the Nation,Frank O'Connor,,,https://shakespeareandco.princeton.edu/books/oconnor-guests-nation/
http://www.wikidata.org/entity/Q63729725,Mourning Becomes Electra,Eugene O'Neill,drama,,https://shakespeareandco.princeton.edu/books/oneill-mourning-becomes-electra/
http://www.wikidata.org/entity/Q3210396,Police at the Funeral,Margery Allingham,detective fiction;crime novel,1931-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/allingham-police-funeral/
http://www.wikidata.org/entity/Q1212765,Sanctuary,William Faulkner,novel,1931-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/faulkner-sanctuary/
http://www.wikidata.org/entity/Q7460836,Shadows on the Rock,Willa Cather,historical novel,1931-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/cather-shadows-rock/
http://www.wikidata.org/entity/Q7734903,The Fortunes of Richard Mahony,Henry Handel Richardson,novel,1917-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/richardson-fortunes-richard-mahony/
http://www.wikidata.org/entity/Q6035197,The Glass Key,Dashiell Hammett,crime novel;noir novel,1931-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/hammett-glass-key/
http://www.wikidata.org/entity/Q1218608,The Good Earth,Pearl S. Buck,novel;historical fiction,1931-03-02 00:00:00,https://shakespeareandco.princeton.edu/books/buck-good-earth/
http://www.wikidata.org/entity/Q3223464,The Hamlet,William Faulkner,novel,1940-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/faulkner-hamlet/
http://www.wikidata.org/entity/Q1217475,The Waves,Virginia Woolf,novel;experimental literature,1931-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/woolf-waves/
http://www.wikidata.org/entity/Q17031427,"The Work, Wealth and Happiness of Mankind",H. G. Wells,non-fiction literature,1931-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/wells-work-wealth-happiness/
http://www.wikidata.org/entity/Q7783327,These 13,William Faulkner,,,https://shakespeareandco.princeton.edu/books/faulkner-13/
http://www.wikidata.org/entity/Q7823969,Too True to Be Good,George Bernard Shaw,,,https://shakespeareandco.princeton.edu/books/shaw-true-good/
http://www.wikidata.org/entity/Q28468343,Tragic America,Theodore Dreiser,,1931-12-30 00:00:00,https://shakespeareandco.princeton.edu/books/dreiser-tragic-america/
http://www.wikidata.org/entity/Q1529809,A Glastonbury Romance,John Cowper Powys,novel,1932-03-06 00:00:00,https://shakespeareandco.princeton.edu/books/powys-glastonbury-romance/
http://www.wikidata.org/entity/Q4921296,Black Mischief,Evelyn Waugh,comic novel,1932-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/waugh-black-mischief/
http://www.wikidata.org/entity/Q191949,Brave New World,Aldous Huxley,parody;philosophical novel;science fiction novel;political novel;dystopian novel,1932-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/huxley-brave-new-world/
http://www.wikidata.org/entity/Q20008202,Chaucer,G. K. Chesterton,essay;biography,1932-01-01 00:00:00,https://shakespeareandco.princeton.edu/books/chesterton-chaucer/
